;min_price;max_price;mean_price;std_price;upward_price_variation;spread
2023-10-29;-0.39;83.9;23.03;30.969;84.52;84.29
2023-10-30;8.0;171.0;92.886;52.504;184.0;163.0
2023-10-31;61.97;172.04;104.95;28.802;129.27;110.07
2023-11-01;18.76;87.77;62.888;17.123;68.03;69.01
2023-11-02;13.41;97.95;59.774;27.152;107.49;84.54
2023-11-03;5.73;95.02;56.573;30.882;117.83;89.29
2023-11-04;7.05;48.76;24.816;11.874;74.37;41.71
2023-11-05;2.98;74.95;29.911;23.95;93.09;71.97
2023-11-06;0.03;150.94;72.042;47.036;190.55;150.91
2023-11-07;68.01;149.38;99.746;23.808;131.21;81.37
2023-11-08;61.98;127.09;89.724;19.994;104.49;65.11
2023-11-09;68.33;131.8;97.218;20.418;100.02;63.47
2023-11-10;48.36;136.1;94.049;26.081;115.92;87.74
2023-11-11;82.71;135.76;96.793;15.305;60.14;53.05
2023-11-12;83.35;138.27;97.992;16.978;60.77;54.92
2023-11-13;10.1;151.79;94.894;30.854;73.99;141.69
2023-11-14;-0.08;119.81;65.508;40.667;129.44;119.89
2023-11-15;70.69;129.9;102.408;19.65;90.44;59.21
2023-11-16;74.06;182.39;117.634;28.342;123.21;108.33
2023-11-17;92.76;149.6;121.341;16.565;91.91;56.84
2023-11-18;58.11;110.56;91.397;11.409;32.0;52.45
2023-11-19;0.07;104.55;38.196;40.468;126.04;104.48
2023-11-20;59.91;147.0;106.085;26.899;113.22;87.09
2023-11-21;91.17;146.97;123.298;19.232;70.39;55.8
2023-11-22;74.79;151.64;109.688;19.223;97.39;76.85
2023-11-23;9.8;119.87;61.643;28.587;110.82;110.07
2023-11-24;0.1;112.68;63.871;35.891;134.92;112.58
2023-11-25;69.99;127.2;94.597;19.098;74.13;57.21
2023-11-26;97.2;149.67;116.351;15.282;67.85;52.47
2023-11-27;85.06;144.99;114.51;20.118;66.49;59.93
2023-11-28;64.5;189.98;121.941;36.446;129.18;125.48
2023-11-29;84.91;250.0;140.023;46.297;186.33;165.09
2023-11-30;100.0;261.0;168.758;54.52;209.16;161.0
2023-12-01;95.88;230.69;156.396;47.088;183.12;134.81
2023-12-02;97.83;144.96;116.405;14.222;63.3;47.13
2023-12-03;88.86;129.05;104.718;11.834;47.55;40.19
2023-12-04;85.38;131.42;111.758;16.663;60.63;46.04
2023-12-05;83.62;147.47;114.392;19.069;73.78;63.85
2023-12-06;90.59;178.07;129.54;29.244;113.98;87.48
2023-12-07;87.08;150.0;116.602;20.643;64.25;62.92
2023-12-08;79.52;118.75;103.68;14.219;50.01;39.23
2023-12-09;46.18;95.0;78.415;12.515;28.56;48.82
2023-12-10;5.99;85.42;55.872;26.632;82.89;79.43
2023-12-11;8.62;122.64;79.053;36.94;124.32;114.02
2023-12-12;77.5;146.33;106.062;19.827;67.42;68.83
2023-12-13;71.43;110.15;93.041;13.226;53.93;38.72
2023-12-14;76.3;130.74;107.124;21.094;67.78;54.44
2023-12-15;75.16;121.5;93.235;12.657;64.51;46.34
2023-12-16;53.12;88.12;70.695;11.122;47.09;35.0
2023-12-17;26.37;76.61;50.717;13.475;70.31;50.24
2023-12-18;49.03;109.24;77.974;19.904;94.63;60.21
2023-12-19;45.06;100.1;76.29;16.346;72.12;55.04
2023-12-20;31.51;81.84;62.005;14.037;62.67;50.33
2023-12-21;0.07;48.96;25.28;14.789;86.85;48.89
2023-12-22;-0.25;50.36;22.656;16.713;71.32;50.61
2023-12-23;-0.02;68.12;30.743;25.563;68.58;68.14
2023-12-24;-9.07;0.0;-3.371;2.139;12.12;9.07
2023-12-25;-13.37;20.02;0.407;9.317;37.85;33.39
2023-12-26;-3.69;53.66;16.622;24.333;66.81;57.35
2023-12-27;0.01;82.73;60.798;21.845;57.86;82.72
2023-12-28;-1.43;46.83;16.67;16.805;85.25;48.26
2023-12-29;-0.95;26.59;6.36;9.089;49.85;27.54
2023-12-30;2.77;80.14;34.055;25.922;90.42;77.37
2023-12-31;-0.03;36.54;9.903;9.162;40.15;36.57
2024-01-01;-0.05;58.0;16.182;22.865;63.4;58.05
2024-01-02;7.43;83.46;53.073;25.455;84.28;76.03
2024-01-03;-1.38;82.97;45.215;31.615;91.07;84.35
2024-01-04;25.48;144.65;85.41;29.452;127.41;119.17
2024-01-05;73.21;108.45;91.37;10.407;42.65;35.24
2024-01-06;73.01;104.27;88.725;10.266;39.14;31.26
2024-01-07;71.86;104.85;86.327;9.726;42.0;32.99
2024-01-08;78.48;130.01;102.23;15.921;83.2;51.53
2024-01-09;84.14;137.84;109.395;17.491;86.72;53.7
2024-01-10;86.09;143.79;111.839;19.202;96.77;57.7
2024-01-11;81.95;150.09;109.648;19.735;110.14;68.14
2024-01-12;84.34;140.74;106.045;17.396;80.82;56.4
2024-01-13;63.16;90.0;74.568;6.887;27.1;26.84
2024-01-14;62.11;96.97;76.154;9.831;41.03;34.86
2024-01-15;62.04;112.8;86.497;15.337;69.61;50.76
2024-01-16;76.97;144.11;101.138;20.529;100.31;67.14
2024-01-17;69.47;140.52;99.607;22.656;71.05;71.05
2024-01-18;73.61;125.89;92.736;15.103;69.23;52.28
2024-01-19;62.76;104.27;78.51;12.336;61.76;41.51
2024-01-20;61.75;99.87;73.662;10.895;49.66;38.12
2024-01-21;37.69;66.83;50.259;7.091;37.73;29.14
2024-01-22;5.04;77.35;49.837;20.887;86.04;72.31
2024-01-23;4.17;84.51;52.285;25.422;97.73;80.34
2024-01-24;-4.84;54.21;33.123;21.807;76.84;59.05
2024-01-25;43.34;123.38;78.016;22.539;103.49;80.04
2024-01-26;46.47;76.59;59.225;7.036;48.11;30.12
2024-01-27;53.88;95.95;68.349;13.801;63.49;42.07
2024-01-28;40.09;77.84;59.278;9.147;44.47;37.75
2024-01-29;47.26;127.42;81.033;22.592;109.24;80.16
2024-01-30;67.18;99.23;77.967;9.792;60.46;32.05
2024-01-31;39.73;119.93;76.005;16.526;72.93;80.2
2024-02-01;41.12;97.89;72.036;18.188;99.34;56.77
2024-02-02;36.05;89.32;61.661;12.749;52.33;53.27
2024-02-03;6.73;68.57;35.97;18.449;79.39;61.84
2024-02-04;0.0;46.01;14.777;13.911;55.21;46.01
2024-02-05;-0.13;68.78;35.841;28.091;130.14;68.91
2024-02-06;1.94;68.16;45.293;19.759;89.16;66.22
2024-02-07;34.15;136.22;79.16;25.034;114.34;102.07
2024-02-08;65.98;133.15;88.696;15.603;76.51;67.17
2024-02-09;49.96;95.45;70.518;13.036;49.45;45.49
2024-02-10;63.1;88.95;72.128;8.072;39.52;25.85
2024-02-11;43.64;80.74;61.962;10.867;40.52;37.1
2024-02-12;59.21;104.0;74.752;13.678;77.38;44.79
2024-02-13;60.06;99.88;72.228;11.637;75.35;39.82
2024-02-14;54.79;87.58;68.164;9.52;49.89;32.79
2024-02-15;58.91;87.0;70.501;8.784;43.85;28.09
2024-02-16;48.81;77.42;61.06;9.514;46.8;28.61
2024-02-17;54.62;110.06;66.654;14.053;65.39;55.44
2024-02-18;39.88;73.66;53.185;10.359;37.28;33.78
2024-02-19;43.04;97.65;65.289;14.281;77.76;54.61
2024-02-20;51.42;90.89;63.223;11.454;59.95;39.47
2024-02-21;35.22;85.11;57.565;12.704;59.04;49.89
2024-02-22;1.91;81.91;50.918;22.345;55.45;80.0
2024-02-23;0.02;86.44;43.737;28.385;119.61;86.42
2024-02-24;32.22;80.0;57.198;11.506;60.06;47.78
2024-02-25;46.03;93.69;61.094;11.049;59.08;47.66
2024-02-26;51.8;85.32;66.268;9.653;56.93;33.52
2024-02-27;56.87;111.8;73.836;16.61;91.46;54.93
2024-02-28;55.12;104.49;71.821;13.65;79.04;49.37
2024-02-29;47.03;86.26;63.204;11.157;60.09;39.23
2024-03-01;57.83;93.73;71.013;10.273;57.75;35.9
2024-03-02;54.88;93.6;64.219;11.104;49.57;38.72
2024-03-03;42.51;86.96;60.472;12.619;48.22;44.45
2024-03-04;61.1;105.18;75.888;13.62;81.46;44.08
2024-03-05;59.86;112.99;74.601;13.608;70.32;53.13
2024-03-06;69.29;119.58;82.835;16.259;89.25;50.29
2024-03-07;60.26;105.71;76.324;12.597;79.94;45.45
2024-03-08;4.26;95.06;62.329;21.443;109.48;90.8
2024-03-09;-5.02;78.02;45.611;24.152;88.37;83.04
2024-03-10;-9.98;66.35;33.997;22.958;83.54;76.33
2024-03-11;48.93;108.01;71.674;16.505;84.81;59.08
2024-03-12;65.2;134.92;86.471;18.621;95.3;69.72
2024-03-13;61.37;97.8;72.456;11.392;63.89;36.43
2024-03-14;49.16;114.77;67.062;16.253;97.75;65.61
2024-03-15;36.87;87.99;55.9;14.729;82.58;51.12
2024-03-16;10.99;87.31;50.361;19.366;89.89;76.32
2024-03-17;40.15;94.31;61.815;14.666;61.3;54.16
2024-03-18;57.14;145.71;81.25;21.936;119.8;88.57
2024-03-19;54.47;131.42;81.568;21.593;117.13;76.95
2024-03-20;61.43;168.54;91.343;29.562;149.95;107.11
2024-03-21;59.96;127.13;81.39;17.684;99.03;67.17
2024-03-22;49.69;121.59;68.541;20.936;96.94;71.9
2024-03-23;-8.45;77.77;37.578;29.872;80.44;86.22
2024-03-24;0.0;75.0;25.874;28.499;95.4;75.0
2024-03-25;61.85;174.7;84.557;28.826;164.43;112.85
2024-03-26;11.49;100.75;66.145;21.202;106.82;89.26
2024-03-27;57.09;125.93;76.297;19.35;94.49;68.84
2024-03-28;0.04;83.19;51.349;26.999;97.33;83.15
2024-03-29;9.86;105.45;37.762;33.094;113.29;95.59
2024-03-30;6.85;88.11;53.249;22.219;88.15;81.26
2024-03-31;1.03;117.29;55.445;27.788;138.99;116.26
2024-04-01;-0.01;64.49;35.884;22.637;72.98;64.5
2024-04-02;-1.09;95.39;33.355;36.742;170.73;96.48
2024-04-03;63.89;123.3;87.373;17.579;107.93;59.41
2024-04-04;50.17;90.66;64.526;11.176;64.16;40.49
2024-04-05;-0.1;84.24;46.589;25.679;89.62;84.34
2024-04-06;-59.92;73.99;29.741;38.871;150.7;133.91
2024-04-07;-26.79;108.39;20.762;42.629;135.18;135.18
2024-04-08;57.89;149.78;84.875;25.778;161.07;91.89
2024-04-09;10.09;90.9;57.992;22.422;110.63;80.81
2024-04-10;5.95;191.19;69.91;48.993;260.94;185.24
2024-04-11;0.57;137.82;58.809;38.826;156.82;137.25
2024-04-12;-0.07;125.95;60.951;38.506;154.13;126.02
2024-04-13;-55.01;73.44;13.82;35.336;144.3;128.45
2024-04-14;-60.07;119.91;16.748;52.006;192.55;179.98
2024-04-15;7.8;169.15;70.193;39.301;165.68;161.35
2024-04-16;0.04;124.52;56.258;36.222;158.74;124.48
2024-04-17;77.03;169.97;102.009;31.178;184.57;92.94
2024-04-18;70.7;155.8;95.822;21.775;131.3;85.1
2024-04-19;44.56;77.21;58.818;9.571;49.75;32.65
2024-04-20;10.55;97.04;58.239;24.032;97.14;86.49
2024-04-21;-0.9;95.26;55.151;31.649;101.29;96.16
2024-04-22;73.67;170.96;98.53;27.502;150.16;97.29
2024-04-23;77.26;181.26;97.758;24.447;144.41;104.0
2024-04-24;74.86;143.44;94.304;19.811;120.47;68.58
2024-04-25;66.41;152.29;90.627;23.276;139.69;85.88
2024-04-26;65.37;141.58;86.444;19.379;107.03;76.21
2024-04-27;-0.06;119.9;62.169;37.816;124.83;119.96
2024-04-28;-65.06;78.56;12.988;46.184;143.62;143.62
2024-04-29;33.63;204.57;80.799;42.873;229.96;170.94
2024-04-30;10.0;132.41;69.382;30.924;158.0;122.41
2024-05-01;-120.07;66.81;4.385;56.116;174.29;186.88
2024-05-02;-4.19;87.96;36.419;35.379;163.97;92.15
2024-05-03;57.95;119.94;77.81;17.644;94.97;61.99
2024-05-04;13.34;135.4;75.147;33.626;139.38;122.06
2024-05-05;-0.97;111.92;54.156;40.618;119.87;112.89
2024-05-06;74.71;143.99;93.178;19.899;120.44;69.28
2024-05-07;65.53;151.05;93.038;21.545;129.99;85.52
2024-05-08;66.58;134.42;91.823;18.95;105.96;67.84
2024-05-09;-2.03;132.79;61.862;45.208;142.72;134.82
2024-05-10;0.02;170.72;75.99;47.011;215.8;170.7
2024-05-11;-24.23;122.5;53.651;49.49;152.94;146.73
2024-05-12;-135.45;75.74;1.781;63.377;216.3;211.19
2024-05-13;-2.69;146.18;46.415;44.382;230.96;148.87
2024-05-14;-42.95;93.47;27.683;40.267;184.86;136.42
2024-05-15;-11.18;110.2;42.932;37.482;185.67;121.38
2024-05-16;-0.71;109.91;49.559;35.669;174.33;110.62
2024-05-17;28.24;107.94;69.013;21.772;119.33;79.7
2024-05-18;-2.79;131.66;55.804;41.359;143.35;134.45
2024-05-19;-15.13;122.86;52.503;46.891;142.08;137.99
2024-05-20;-0.33;135.9;64.979;45.002;164.87;136.23
2024-05-21;28.47;126.98;79.813;24.03;149.87;98.51
2024-05-22;54.12;154.88;85.845;28.178;151.86;100.76
2024-05-23;45.31;180.06;93.868;33.942;177.82;134.75
2024-05-24;84.27;129.99;102.194;14.015;81.78;45.72
2024-05-25;0.0;136.95;72.256;43.703;138.6;136.95
2024-05-26;-23.88;121.1;57.93;51.082;148.86;144.98
2024-05-27;72.96;221.46;106.882;39.581;202.81;148.5
2024-05-28;55.25;144.31;90.752;23.288;125.2;89.06
2024-05-29;45.91;143.26;79.177;27.209;129.87;97.35
2024-05-30;62.97;154.73;97.45;22.945;112.12;91.76
2024-05-31;65.3;115.0;89.217;15.428;85.1;49.7
2024-06-01;2.92;88.82;58.946;28.412;93.67;85.9
2024-06-02;-19.58;109.01;23.238;40.304;131.89;128.59
2024-06-03;67.3;215.28;117.142;44.476;259.01;147.98
2024-06-04;43.86;235.52;107.232;45.917;277.07;191.66
2024-06-05;26.3;158.02;81.724;41.355;232.51;131.72
2024-06-06;19.5;167.72;86.368;41.063;190.79;148.22
2024-06-07;13.08;154.75;83.145;40.922;176.47;141.67
2024-06-08;-30.03;100.0;45.969;46.529;139.94;130.03
2024-06-09;-37.14;115.86;27.255;49.673;155.62;153.0
2024-06-10;65.88;185.18;92.646;29.609;175.48;119.3
2024-06-11;0.0;127.64;61.632;37.641;179.02;127.64
2024-06-12;39.68;154.66;91.191;35.198;171.09;114.98
2024-06-13;43.35;188.35;94.78;35.84;193.28;145.0
2024-06-14;40.74;136.0;78.395;25.945;144.43;95.26
2024-06-15;-80.01;84.28;7.644;44.168;165.55;164.29
2024-06-16;-35.67;124.28;21.405;50.957;160.71;159.95
2024-06-17;39.45;210.16;94.337;45.986;236.66;170.71
2024-06-18;51.03;171.87;96.198;32.647;167.8;120.84
2024-06-19;22.41;143.66;84.314;29.181;162.93;121.25
2024-06-20;53.81;200.09;93.799;33.981;182.03;146.28
2024-06-21;78.22;122.8;97.138;13.306;81.13;44.58
2024-06-22;-0.07;124.05;52.222;40.633;138.21;124.12
2024-06-23;-2.21;115.44;50.048;43.62;118.37;117.65
2024-06-24;29.96;209.32;92.085;44.316;237.35;179.36
2024-06-25;-0.05;136.69;75.598;42.93;173.96;136.74
2024-06-26;7.55;2096.81;449.989;530.942;3677.65;2089.26
2024-06-27;44.56;200.04;91.79;39.875;204.24;155.48
2024-06-28;-9.95;138.06;63.05;50.182;188.33;148.01
2024-06-29;-0.23;139.2;70.553;49.334;140.81;139.43
2024-06-30;-1.51;102.39;43.772;39.005;109.43;103.9
2024-07-01;34.61;166.79;91.891;33.356;200.78;132.18
2024-07-02;60.93;115.0;85.677;14.681;76.53;54.07
2024-07-03;63.18;163.89;87.622;24.206;147.22;100.71
2024-07-04;-19.09;115.3;28.099;35.811;164.31;134.39
2024-07-05;-0.78;142.36;36.991;42.978;180.37;143.14
2024-07-06;-48.07;89.1;7.357;34.865;71.88;137.17
2024-07-07;-22.37;133.17;21.646;50.571;156.33;155.54
2024-07-08;29.45;257.35;88.423;50.659;280.26;227.9
2024-07-09;2.71;151.5;77.692;40.644;186.01;148.79
2024-07-10;44.58;164.08;79.012;31.098;172.04;119.5
2024-07-11;44.48;184.33;91.272;34.154;185.89;139.85
2024-07-12;78.04;109.92;90.596;10.345;58.01;31.88
2024-07-13;-14.9;78.84;28.69;28.37;94.49;93.74
2024-07-14;-73.96;115.8;24.383;59.322;215.71;189.76
2024-07-15;-0.07;224.96;77.671;59.726;310.96;225.03
2024-07-16;-11.48;121.6;50.301;42.388;187.21;133.08
2024-07-17;10.8;187.95;76.377;40.53;215.41;177.15
2024-07-18;33.96;227.6;90.742;44.757;235.98;193.64
2024-07-19;36.2;190.46;85.901;33.454;190.57;154.26
2024-07-20;-4.65;134.75;61.994;44.646;148.57;139.4
2024-07-21;-0.21;128.12;54.331;43.921;154.5;128.33
2024-07-22;19.41;186.24;91.226;40.233;244.7;166.83
2024-07-23;36.01;120.51;79.507;24.417;133.42;84.5
2024-07-24;-2.06;128.9;65.862;42.025;180.22;130.96
2024-07-25;13.27;155.72;79.278;36.987;182.91;142.45
2024-07-26;60.19;143.25;90.945;21.265;126.16;83.06
2024-07-27;17.8;123.1;80.832;32.05;113.29;105.3
2024-07-28;-48.69;115.66;46.021;54.639;177.12;164.35
2024-07-29;-1.7;178.07;71.62;51.755;242.52;179.77
2024-07-30;-0.06;177.13;77.242;48.447;217.06;177.19
2024-07-31;11.36;136.15;79.405;35.172;154.4;124.79
2024-08-01;60.38;138.07;94.866;21.958;127.97;77.69
2024-08-02;50.58;146.19;93.812;24.011;134.02;95.61
2024-08-03;4.1;136.64;75.289;41.005;153.61;132.54
2024-08-04;-2.16;124.99;62.092;46.63;136.06;127.15
2024-08-05;36.35;250.01;99.856;45.874;269.87;213.66
2024-08-06;2.95;230.85;86.98;56.31;268.87;227.9
2024-08-07;35.05;149.28;92.91;28.863;162.92;114.23
2024-08-08;32.18;197.31;93.155;35.764;202.7;165.13
2024-08-09;-0.8;124.97;53.317;43.475;171.02;125.77
2024-08-10;-40.77;133.0;49.847;57.872;186.56;173.77
2024-08-11;-59.96;137.18;54.718;65.324;217.04;197.14
2024-08-12;6.98;224.84;92.058;57.92;294.08;217.86
2024-08-13;40.37;205.35;99.738;41.811;213.93;164.98
2024-08-14;72.85;218.92;108.012;33.518;198.69;146.07
2024-08-15;-0.04;160.3;85.529;48.754;186.69;160.34
2024-08-16;47.57;243.12;108.039;50.87;258.91;195.55
2024-08-17;39.43;149.18;93.236;32.022;120.92;109.75
2024-08-18;17.72;115.68;88.237;26.079;107.18;97.96
2024-08-19;78.87;203.83;108.196;35.189;193.1;124.96
2024-08-20;18.22;158.81;92.112;37.052;195.84;140.59
2024-08-21;-21.28;140.35;52.623;50.369;193.39;161.63
2024-08-22;-4.35;129.46;63.042;45.535;184.79;133.81
2024-08-23;-16.55;123.15;39.125;45.892;177.56;139.7
2024-08-24;-44.18;110.45;49.809;54.223;151.98;154.63
2024-08-25;-20.01;119.45;21.864;48.184;140.45;139.46
2024-08-26;17.55;231.06;99.585;47.501;287.46;213.51
2024-08-27;1.18;232.25;90.898;57.285;282.61;231.07
2024-08-28;8.17;204.03;95.922;45.745;237.79;195.86
2024-08-29;45.25;289.27;112.911;52.975;290.26;244.02
2024-08-30;79.08;156.11;106.638;22.103;134.81;77.03
2024-08-31;-0.8;148.29;79.046;45.583;175.5;149.09
2024-09-01;-24.0;131.6;61.648;47.035;161.19;155.6
2024-09-02;81.19;255.4;115.074;40.893;221.22;174.21
2024-09-03;82.69;656.37;158.392;142.459;633.18;573.68
2024-09-04;89.2;320.07;125.837;50.169;313.92;230.87
2024-09-05;-19.68;119.04;64.423;45.323;159.23;138.72
2024-09-06;12.48;136.49;76.127;34.548;195.98;124.01
2024-09-07;0.44;150.4;79.417;43.792;168.95;149.96
2024-09-08;0.01;128.12;68.998;43.851;135.88;128.11
2024-09-09;78.68;159.57;99.731;21.111;115.34;80.89
2024-09-10;-0.16;129.9;59.039;39.958;163.29;130.06
2024-09-11;32.99;142.86;80.94;31.918;158.14;109.87
2024-09-12;78.23;300.01;112.338;54.286;274.27;221.78
2024-09-13;60.99;132.24;90.813;16.551;88.58;71.25
2024-09-14;-0.46;126.58;53.834;37.894;161.68;127.04
2024-09-15;-0.41;133.16;62.126;42.915;155.88;133.57
2024-09-16;75.37;146.06;97.473;18.548;102.03;70.69
2024-09-17;25.64;137.52;88.894;27.902;168.58;111.88
2024-09-18;-0.09;141.92;77.977;41.399;193.51;142.01
2024-09-19;-0.09;143.24;77.869;40.421;201.91;143.33
2024-09-20;-0.01;145.72;73.367;41.0;215.44;145.73
2024-09-21;-3.95;141.99;70.024;43.671;164.84;145.94
2024-09-22;-0.08;157.18;76.182;44.32;174.6;157.26
2024-09-23;76.55;328.39;121.362;61.343;371.71;251.84
2024-09-24;60.58;141.96;91.772;21.05;123.75;81.38
2024-09-25;18.78;195.42;75.142;42.327;225.59;176.64
2024-09-26;12.08;89.0;55.003;22.372;116.59;76.92
2024-09-27;-6.32;62.55;14.758;22.962;109.48;68.87
2024-09-28;0.0;100.08;29.071;36.083;124.65;100.08
2024-09-29;-0.5;167.32;58.346;46.844;222.47;167.82
2024-09-30;2.06;93.55;33.323;28.174;156.32;91.49
2024-10-01;0.02;136.51;67.835;45.154;195.81;136.49
2024-10-02;74.93;135.7;95.862;17.742;121.73;60.77
2024-10-03;33.98;115.32;72.656;21.02;94.03;81.34
2024-10-04;72.0;149.02;96.13;24.17;144.95;77.02
2024-10-05;38.88;148.65;85.934;26.294;147.95;109.77
2024-10-06;-0.01;106.3;54.898;30.203;121.92;106.31
2024-10-07;30.15;237.65;83.72;54.316;273.29;207.5
2024-10-08;59.67;168.2;91.317;28.077;143.07;108.53
2024-10-09;54.32;127.12;83.068;23.787;124.19;72.8
2024-10-10;15.94;119.32;59.732;28.439;158.64;103.38
2024-10-11;57.17;174.24;95.202;34.475;214.68;117.07
2024-10-12;14.33;90.09;56.372;22.306;72.7;75.76
2024-10-13;-15.69;54.05;8.106;19.998;72.34;69.74
2024-10-14;34.36;269.74;105.586;61.595;315.12;235.38
2024-10-15;40.78;185.39;94.997;33.094;171.49;144.61
2024-10-16;2.04;88.38;35.076;29.102;150.47;86.34
2024-10-17;5.61;186.21;71.518;47.987;235.45;180.6
2024-10-18;78.84;181.28;102.274;28.785;180.26;102.44
2024-10-19;60.96;135.82;85.516;17.129;93.03;74.86
2024-10-20;-2.01;75.32;35.514;28.408;85.81;77.33
2024-10-21;-0.14;222.11;83.04;59.545;269.45;222.25
2024-10-22;70.88;170.12;103.015;27.126;173.8;99.24
2024-10-23;78.97;218.18;111.997;38.86;244.54;139.21
2024-10-24;79.15;171.27;101.679;24.711;153.36;92.12
2024-10-25;78.18;227.32;112.716;36.685;220.04;149.14
2024-10-26;63.3;150.9;101.719;21.893;116.63;87.6
2024-10-27;39.99;148.3;90.334;30.239;135.99;108.31
2024-10-28;84.09;148.8;111.347;18.584;100.49;64.71
2024-10-29;98.17;285.8;141.178;51.029;239.91;187.63
2024-10-30;98.05;193.88;124.69;27.538;132.98;95.83
2024-10-31;64.56;135.53;105.79;17.908;80.81;70.97
2024-11-01;29.49;119.87;75.06;28.321;106.19;90.38
2024-11-02;86.0;158.56;106.759;20.557;106.88;72.56
2024-11-03;52.63;127.91;93.434;19.442;88.88;75.28
